 96.36363636  -0.14339394   0.06051515   0.00000000 
100.00000000  -0.22533333   0.06366667   0.00000000 
103.63636364  -0.30727273   0.06681818   0.00000000 
107.27272727  -0.38921212   0.06996970   0.00000000 
110.90909091  -0.47115152   0.07312121   0.00000000 
114.54545455  -0.55309091   0.07627273   0.00000000 
118.18181818  -0.63503030   0.07942424   0.00000000 
121.81818182  -0.71696970   0.09803030   0.00000000 
125.45454545  -0.79890909   0.12009091   0.00000000 
129.09090909  -0.88084848   0.14215152   0.00000000 
132.72727273  -0.96278788   0.26801347   0.00000000 
136.36363636  -1.01400000   0.35555556   0.00000000 
140.00000000  -1.01400000   0.35555556   0.00000000 
143.63636364  -1.01400000   0.35555556   0.00000000 
147.27272727  -1.01400000   0.35555556   0.00000000 
150.90909091  -1.01400000   0.35555556   0.00000000 
154.54545455  -1.01400000   0.35555556   0.00000000 
158.18181818  -1.01400000   0.35555556   0.00000000 
161.81818182  -0.98361039   0.30360750   0.00000000 
165.45454545  -0.92283117   0.19935065   0.00000000 
169.09090909  -0.86205195   0.13709091   0.00000000 
172.72727273  -0.80127273   0.12072727   0.00000000 
176.36363636  -0.47272727   0.07318182   0.00000000 
180.00000000  -0.00000000   0.05500000   0.00000000 
180.00000000   0.00000000   0.00000000   0.00000000 
